forum_url,subject_num_answer,post_title,post_user,subject_title,post_date,post_text,subject_url,forum_title,subject_user,subject_date
http://salud.enfemenino.com/foro/all,282,Hernia discal lumbar...,tetxuak,Hernia discal lumbar...,17 de febrero de 2007 a las 2:38,"Rpg
REEDUCACION POSTURAL GLOBAL. Yo tengo una discopatia multiple en la espalda( dos hernias lumabares y tres protusiones cervicales, junto con la puñetera artrosis) tengo 33 años y lo que me aconsejaron fué cambiar una de las vértebras, que es la que me machaca. Hace unos años hice un curso de masaje deportivo y me acordé del médico que nos dió el curso, es un especialista en RPG y la verdad que desde que estoy con el hace 1 mes mi vida ha cambiado.",http://salud.enfemenino.com/foro/hernia-discal-lumbar-fd319551,Salud,monicamm3,9 de mayo a las 5:13
http://salud.enfemenino.com/foro/all,282,Hernia discal lumbar...,mappy20,Hernia discal lumbar...,25 de febrero de 2007 a las 20:23,"A punto de operarme
Hola,estoy leyendo todos los mensajes,se habla de hernia de disco,mi problema es que no tengo disco se ha deshidratado el disco que estaba entre la L5 S1,en la resonancia dice que hay un fenomeno de vavio y pinzamiento del disco,con contatos de raices L5 sin aparente compresion de las mismas,me dijo el medico que hay que fijar estas dos vertebras con injerto osseo,soy golfista y mi temor es nunca poder volver a jugar,ahora mismo tengo dolores al dia seguinte de jugar pero que con antiflamatorios me  pongo casi que bien del todo,me duele para moverse en la cama por la noche,cuando estoy mal me decido a operarme hasta tengo el volante de sanitas para hacerme los analises pre operatorio,pero el dia que me siento mejor me asusto y me hecho atras,ne dijo el medico que la artrodesis es la unica solucion,alguien a echo esta operacion y ha quedado bien?se puede hacer vida normal?es que el general la gente que se opera es porque no pueden mas,yo nunca senti ormigueo en la pierna,cuando tengo ciatica siento como si me clavara un cuchillo rn el gluteo cuando pongo en pie en el suelo,alguien me puede decir algo que me ayude a decidirme por favor....un saludo Mappy",http://salud.enfemenino.com/foro/hernia-discal-lumbar-fd319551,Salud,monicamm3,9 de mayo a las 5:13
http://salud.enfemenino.com/foro/all,75,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,davidc76,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,30 de marzo de 2013 a las 16:27,"Lo mas recomendable y sin efectos secundarios para bajar de peso
cada mañana en ayunas exprimir dos limones y dos naranjas en un baso sin azucar y en una hora despues tomar una taza de cafe solo o con leche , y no comer nada hasta la una o dos de la tarde hasta s el almuerzo y un cafe despues de cada comida y de noche comer algo ligero como caldo o sopa de arroz de pollo sin piel , no comer pan, pastas , gaseosas azucaradas ni dulces ni chucherias , puedes picar frutos secos como nueces avellanas o datiles sin azucar  , solo bebe agua todo el dia si teda sed ,  por lo menos se baja asi , 2 a 3 kilos por semana si no excedes el consumo de grasas , cuanto mas elimines esos excesos de grasa en la dieta esta mas se puede bajar ,",http://salud.enfemenino.com/foro/necesito-adelgazar-20-kilos-no-puedo-hacer-dieta-ayuda-por-favor-fd186527,Salud,aini2011,9 de mayo a las 5:04
http://salud.enfemenino.com/foro/all,75,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,pepeli45,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,2 de abril de 2013 a las 8:51,"Para adelgazar
hola hola... pues decirle la verdad creo que el mas adecuado seria seguir una dieta equilibrada y para bajar rápidamente yo le aconsejo también una cura con las pastillas Reductil  15mg.. soy muy satisfecha del buen resultado!!! Siempre les ordeno online con allgenericmeds.biz",http://salud.enfemenino.com/foro/necesito-adelgazar-20-kilos-no-puedo-hacer-dieta-ayuda-por-favor-fd186527,Salud,aini2011,9 de mayo a las 5:04
http://salud.enfemenino.com/foro/all,75,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,idoiazabaleta,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,9 de abril de 2013 a las 16:14,"Perder peso tras el embarazo
Hola!
A mi me pasó algo similar, era incapaz de volver a mi peso e hice un montón de dietas para bajar de peso rápido, pero ninguna funcionó. En uno de los foros de enfemenino hablaban de la ""dieta de la zona"", probé con ella y mano de santo. Conseguí bajar los 9kg que quería en algo menos de tres meses. En la farmacia te pueden asesorar de como funciona y o que puedes comer (que es TODO) pero a mi me fue de maravilla!!!!",http://salud.enfemenino.com/foro/necesito-adelgazar-20-kilos-no-puedo-hacer-dieta-ayuda-por-favor-fd186527,Salud,aini2011,9 de mayo a las 5:04
http://salud.enfemenino.com/foro/all,1,Virus del papiloma humano,viridiana1807,Virus del papiloma humano,4:38,Mi esposo y yo tenemos vph y queremos tener otro bebe. Sera peligroso embarazarme? Le contagiare vph al bb?,http://salud.enfemenino.com/foro/virus-del-papiloma-humano-fd4914493,Salud,viridiana1807,9 de mayo a las 4:38
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,desesperated1,Como puedo adelgazar 8 kilos en 2 semanas?,17 de julio de 2005 a las 11:50,"Q locura!!!!
Eso q quieres hacer es una locura. No es sano. PAra adelgazar de fornma sana y no volver a recuperar lo adecuado es perde un kilo a la semana!!! Necesitarías dos meses. he leido alguna de las cosas q e han propuesto por ahí y no son para nada equilibradas te pueden dañar la salud. Tu sabrás si paciencia para adelgazar poco a poco de forma sana. Te puedo preguntar xq tienes tanta prisa?",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,luz1315,Como puedo adelgazar 8 kilos en 2 semanas?,20 de julio de 2007 a las 16:55,"Hola
es verdad eso de 5 a 6 kg en 2 semanas????????ç
Si es verdad me podrias ayudar",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,algoya,Como puedo adelgazar 8 kilos en 2 semanas?,24 de octubre de 2007 a las 2:12,"Quiero bajar!!!
holi! mira tengo una fiesta en dos semanas y quiero tratar de bajar 8 o 10 kilos es urgente!
tengo 16 años tampoco kiero una dieta q me haga mal pero q me haga bajar esos kilos urgente! aparte tengo un sobrepeso minimo y tmb x eso es q los kiero bajar
por favor... dame una respuesta! muchas gracias adios!",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,21,Hercampuri planta natural para bajar de peso es buenisimo.,lauramarco100,Hercampuri planta natural para bajar de peso es buenisimo.,1 de mayo de 2014 a las 5:24,"Hercampuri en mexico
Puedes comprarlo en http://mexico.inkasalud.com o escribir a jmurillo@inkasalud.com",http://salud.enfemenino.com/foro/hercampuri-planta-natural-para-bajar-de-peso-es-buenisimo-fd77428,Salud,dulcecandy16,9 de mayo a las 4:45
http://salud.enfemenino.com/foro/all,21,Hercampuri planta natural para bajar de peso es buenisimo.,erikayuqui1998,Hercampuri planta natural para bajar de peso es buenisimo.,21 de diciembre de 2015 a las 19:18,"Urgente determinada a bajar de peso
Hola me podrias ayudar deseo bajar, con urgencia que no mas hiciste porque lo necesito hice un proyecto del hercampuri y necesito ver resultados rápidos por favor podrías decirme que nos mas hiciste",http://salud.enfemenino.com/foro/hercampuri-planta-natural-para-bajar-de-peso-es-buenisimo-fd77428,Salud,dulcecandy16,9 de mayo a las 4:45
http://salud.enfemenino.com/foro/all,75,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,mariolys3,Necesito adelgazar 20 kilos!! no puedo hacer dieta. ayuda por favor!!!,17 de abril de 2013 a las 22:39,"Ayudaa
yo con mi sagunda hija engord mucho y aurita peso 76 kg de los cuales deberia de pesar solo 50 por mi estatura y no s como vajarlos tan rapido
no se si es q no tengo fuerza de boluntad q no puedo hacer dieta y tampoco tento dinero como para poder ir a esos sentros esteticos ayudaaa",http://salud.enfemenino.com/foro/necesito-adelgazar-20-kilos-no-puedo-hacer-dieta-ayuda-por-favor-fd186527,Salud,aini2011,9 de mayo a las 5:04
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,lamar2003,Como puedo adelgazar 8 kilos en 2 semanas?,31 de octubre de 2007 a las 20:44,"Dieta
Quiero que me envíes esa dieta recontrafabulosa que te hace adelgazar tanto en tan poco tiempo. Gracias",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,alenelly,Como puedo adelgazar 8 kilos en 2 semanas?,3 de noviembre de 2007 a las 23:15,"Eso es imposible
esta comprobado que no puedes bajar mas de 2 kilos por mes sin sufrir un daño en tu metabolismo, de que puedes puedes tal vez hacerlo pero dañarias tu salud.",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,beckyna68,Como puedo adelgazar 8 kilos en 2 semanas?,19 de noviembre de 2007 a las 19:19,"Quiero perder peso
quiero perde 6 kl pero no puedo hacerlo necesito un poco de ayuda",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,jeniferct,Como puedo adelgazar 8 kilos en 2 semanas?,23 de noviembre de 2007 a las 18:11,"Ola
ola yo te uedo ayudar si kieres a k  pierdas peso
eso lo puedes perder en un mes sin dietas y sin ejercicio
si kieres escribeme y te explico ok.
jeniferct@hotmail.com
te lo digo por k yo perdi eso",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,notengo31,Bajar de peso omnilife,15 de agosto de 2012 a las 17:46,"Hola
hola yo estoy empezando a tomar el aloe beta al terminar comienzo a tomar el cafezino, a los productos los conosco de hace mucho ,le doy fe, ahora lo q me dijo la chica q vende los productos es q no tengo q hacer dieta, si quiero puedo hacer ejercicio pero dieta no",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,nena5383,Como puedo adelgazar 8 kilos en 2 semanas?,13 de febrero de 2008 a las 20:27,"Quero bajar de peso
YO QUIERO BAJAR DE PESO POR KE MI FAMILIA ME DICE KE ESTOY GORDA Y SE ME FAJA EL AUTESTIMA Y LUEGO NO COMO NADA",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,sheyns,Como puedo adelgazar 8 kilos en 2 semanas?,19 de marzo de 2008 a las 5:00,"Yo tambien deseo bajar
hola yo tambien quiiera q me ayudaras para bajar x q me siento muy mal cn el peso q tengo, porfas ayudame!",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,chance288,Como puedo adelgazar 8 kilos en 2 semanas?,19 de marzo de 2008 a las 15:00,"Bajar de peso rapido y sano
pues mira yo hice la dieta en naturhause y baje bastante pero ahora he vuelto a cojer 3 kilos y cuando quiero me los bajo rapido con la dieta de la piña que te ponen ellos es una dieta de choque, esta muy bien y no tienes hambre , es   bueno seguro que las que han hecho lo de naturhasue lo saben ,m,  pero a mi me va muy bien   es por la mañana desayunar cafe con tu tostada normal.con sacarina y a media mañana una  rodadaj de piña ñuego para comer un buen filete de pollo y 4 rodajas de piña a media tarde,una rodaja de piña y para cenar 4 rodajas de piña con pao  y un yogur ha se me olvidava,,al medio dia tambien el yogur ,siemore desnatado y todo con sacarina, lo haces 2 veces en semana  animo a bajar de peso u con salud,,,,,,espera el resto de la semana comer como siempre de regimen  es decir  todo plancha y sin pan .....bueno ya sabes  Y BEBER MUCHA AGUAAAAAA
DELANTE",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,soniaane,Como puedo adelgazar 8 kilos en 2 semanas?,10 de abril de 2008 a las 16:42,"Ayuda para bajar de peso
si quieres bajar de peso de forma sana de 3 a 5 kilos al mes con productos 100%naturales puedes mandar tu mensaje al email anouska.avila@gmail.com",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,alberto6099,Bajar de peso omnilife,6 de septiembre de 2012 a las :42,"Bajar de peso!!!!
Hola. Me  gusta ayudar a la gente. Estoy buscando tomadores de cafe, te y chocolate SALUDABLE.
Puedes tomar los productos de Omnilife, herbalife, eres libre.
Pero solo quiero decirte que tomando tu bebida favorita puedes reducir tu peso,  mejorar problemas de salud.
Ademas esta comprobado por los Doctores que el cafe organico que consumimos te da grandes beneficios.
Acepta el reto, sin dietas, solo te tomas el producto que ademas es organico y saludable durante un tiempo para que compruebes los beneficios.
Si quieres mas informacion llamame en Usa 773 64 10 777
desde mexico 001 773 64 10 777
netowrksyconsumidores.blogspot .com
EMAIL businessmandiamond@hotmail.com
Un saludo.
Alberto.",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,naveiid1,Bajar de peso omnilife,14 de septiembre de 2012 a las :49,"Hola amiga
en efecto, Omnilife te ayudara no solamente en tu peso, sino tambien levantara tu estado de animo y te sentirras demasiado bien. Te recomiendo Teatino Maracuya, yo lo estoy tomando dos veces al dia pq no es tanto el peso que quiero perder, pero si me ha resultado. entre mas te tomes al dia mas te hara efecto. yo me tomo magnus (energia) starbien (bienestar fisico) fibra (sistema digestivo, inflamacion) y el teatino juntos. y bueno no solo he notado que mi cuerpo desalojo lo que no necesitaba si no que me siento super. si quieres mas info no dudes en contactarme a www.facebook.com/naveiik o a mi mail naveii@live.com tmb te puedo ayudar a conseguir los productos necesarios
Buena suerte y espero oir de ti",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,gorjio4,Bajar de peso omnilife,27 de septiembre de 2012 a las 15:32,"pastillas de sibutramina
Yo siempre compro mis pastillas de Sibutramine Online, Que les puedo comprar a un buen precio. a farmacia online de donde les compro disponga de un servicio al cliente amable y mis entregas llegan a tiempo, asi que no me quejo. Besos y saludos a todos incluyendo www.weightlossmeds.biz",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,gabriela675,Como puedo adelgazar 8 kilos en 2 semanas?,3 de mayo de 2008 a las 20:04,"Dieta
plis necesito urgente adelgazar en dos semanas varios kilos, es que tengo una fiesta de inproviso gracias",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,198,Como puedo adelgazar 8 kilos en 2 semanas?,jazmin733,Como puedo adelgazar 8 kilos en 2 semanas?,20 de septiembre de 2008 a las 20:38,"Yo qiero bajar de peso
hOla me gustaria q me pasaras la dieta q dices ...xfa?",http://salud.enfemenino.com/foro/como-puedo-adelgazar-8-kilos-en-2-semanas-fd828662,Salud,Mahe,9 de mayo a las 4:55
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,paulinat5,Bajar de peso omnilife,8 de febrero de 2013 a las 23:24,"Bajar de peso con omnilife
bajar de peso con omnilife es mas efectivo, es más son nutrientes que te hacen sentir bien cancelarás el gimnasio y evitarás una dieta rígida, pruébalo y verás Dios te Bendiga",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,paulinat5,Bajar de peso omnilife,8 de febrero de 2013 a las 23:31,"Bajar de peso con omnilife
bajar de peso con omnilife es mas efectivo, es más son nutrientes que te hacen sentir bien cancelarás el gimnasio y evitarás una dieta rígida, pruébalo y verás Dios te Bendiga si quieres mas información
conéctate a mi correo paulina_torrejon@hotmail.com o llamame al 941972283 o  rpc 942302854",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,darckcreem,Bajar de peso omnilife,24 de octubre de 2014 a las 7:51,"Contestando tu pregunta
es muy simple , tomando un rico te o cafe ,  yo soy un empresario de omnilife ,  estaria gustoso de ayudarte .
no te pedimos que hagas dietas,  no te pedimos que comas menos, note pedimos que hagas unas rutinas de egercicio estrictamente al margen
, jaja   .     nada de eso solamente tomandote el producto.
bueno sin mas que decir  mis ultimas palabras: somos gente que cuida a la gente c:   ,   pero ojo no podemos ayudar a quien no quiere ser ayudado.",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,lupemilagros22,Bajar de peso omnilife,30 de noviembre de 2014 a las 23:18,"Hola
hola amiga pues tienes toda la razon los productos de omnilife tienen muy buenos resultados si los consumes como debe ser y las veces que desees. pero primero tienes que botar las toxinas que hay en tu cuerpo y eso se hace tomando el aloe beta supreme y fiber`plus supreme, luego los termogenicos o cafecino con dolce vita para nivelar tu azucar. incluso el egocola tambien para eliminar el colesterol. si deseas que te ayude comunicate comnigo. 062962682928",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,150,Quiero bajar de peso con metformina,colomba130,Quiero bajar de peso con metformina,14 de noviembre de 2013 a las 16:31,"Psicologa?
Me impresiona los niveles de agresividad manifiesta, la impulsividad y la rabia de tu comentario.
Que pena por los pacientes que tengan la desafortunada experiencia de conocerte.
no acalaras, no aportas, solo agredes... mal!",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-con-metformina-fd920831,Salud,sofy502,9 de mayo a las 4:44
http://salud.enfemenino.com/foro/all,9,Bajar de peso omnilife,dayapar,Bajar de peso omnilife,4:43,"hola, la verdad nunca he usado
mnilife, yo he usado muchas cosas incluyendo Chocolate Slim, supongo lo han escuchado antes,  es un quemagrasa natural, en general me han gustao los resultados. y pues el ejercicio ayuda bastatnte, pero no es necesario hacerlo, yo lo hago porque siempre me ha gustado, ademas esto acelera el proceso  y bajo mas de peso
aqui pueden ver consejos para bajar de peso.",http://salud.enfemenino.com/foro/bajar-de-peso-omnilife-fd186813,Salud,gina19001,9 de mayo a las 4:43
http://salud.enfemenino.com/foro/all,150,Quiero bajar de peso con metformina,betyna81,Quiero bajar de peso con metformina,7 de junio de 2009 a las 16:41,"No estoy de acuerdo
La verdad es que no estoy de acuerdo, yo hago ejercicio a diario 2 horas desde siempre y aun asi padeci de un sobrepeso de mas de 25 kilos debido a un desorden hormonal provocado por el dispositivo de planificar Mirena, ni con dieta lograba bajar de peso y constantemente aumentaba mas y mas, solo gracias a dos medicamentos he logrado regresar a mi peso normal, son la meformina  el xenical u orlistat, asi que creo que es muy apresurado decir que solo el ejercicio baja de peso, asi como o padeci de algo que no lo arreglaba el ejercicio tambien esta la gente que sufre de tiroides o de transtornos de ansiedad... valoro tu opinión pero evidentemente desconoces la relidad de la salud en el mundo, la gordura no solo la produce comer... ha muchos factores mas...",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-con-metformina-fd920831,Salud,sofy502,9 de mayo a las 4:44
http://salud.enfemenino.com/foro/all,150,Quiero bajar de peso con metformina,morgannahada,Quiero bajar de peso con metformina,10 de agosto de 2011 a las 17:58,"Metformina
Hola nenas
La Metformina es recomendada por los médicos, de hecho consideran que toda la población debería tomar Metformina como coadyuvante para adelgazar porque frecuentemente la resistencia a la insulina es culpable de que algunas personas engorden aún sin comer muchos carbohidratos.
Aqui te dejo la INFO, esperando les sea útil:
Metformina (Glucophage) sirve como coadyuvante en las dietas para bajar de peso y para prevenir síntomas comunes como la ansiedad por comer, la caída del cabello y la grasa abdominal.
¿Cuáles son los beneficios de la Metformina (Glucophage)?
*ayuda a adelgazar especialmente la grasa abdominal
*disminuye el apetito y sube la Serotonina
*previene la diabetes (sin causar hipoglicemia) y mejora el hiperinsulinismo
*previene varios tipos de cáncer
*disminuye la caída del cabello de raíz grasosa, el acné
*mejora los ovarios poliquísticos y los miomas
*tratamiento para infertilidad
*disminución del colesterol, triglicéridos, hígado graso y ácido úrico
fibromialgia
*disminuye la apnea del sueño
Inclusive recientemente se ha descubierto que la Metformina puede prevenir el cáncer por su efecto de antienvejecimiento.
La Metformina puede revertir parcialmente el aumento de peso causado por las pastillas anticonceptivas y Postinor o pstday.
Además puede evitar los efectos secundarios causados por algunos medicamentos como: Sibutramina, pastillas chinas, Glucosamina, Carnitina, Fruta Planta y otras medicinas naturales.
Tomar la mayor dosis en la mañana y no tomarlo en la noche:
El medicamento Metformina (Glucophage) tiene efecto anorexígeno (disminuye el apetito). Los pacientes que toman Metformina (Glucophage) en la noche frecuentemente tienen dificultad para desayunar porque sienten ""repugnancia por los olores"" de la comida. Al no lograr desayunar, tendrás mucho apetito en la tarde y te llevará a salirte de la dieta. Debido a la importancia del desayuno para adelgazar, es preferible evitar tomarlo en la noche.
¿Es seguro tomar Metformina (Glucophage)?
La Metformina (Glucophage) es una de las medicinas más seguras que existe aunque los efectos secundarios leves ocurren en todos los pacientes. Especialmente al empezar el tratamiento ocurren estos síntomas:
náuseas
mareos
dolor de estómago
vómitos
diarrea
Cómo evitar los efectos adversos asociados a Metformina (Glucophage)?
Se debe empezar con una dosis pequeña
Los síntomas de la Metformina (Glucophage) dependen de la dosis. Es mejor empezar con una dosis pequeña e ir subiéndola cada semana. Al principio es recomendable tomar solo media tableta de 500 mg
Nombres del Metformina por país:
Venezuela: Glucofage, Glafornil, Glucaminol, Diaformina
México: Dabex, Dimefor o Glucophage
España: Diabex, Diaformin, Fortamet, Glucophage, Glumetza, Meglucon, Riomet
USA: Glucophage, Glucophage XR, Glumetza, Fortamet, Riomet
Espero haberte ayudado nena...",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-con-metformina-fd920831,Salud,sofy502,9 de mayo a las 4:44
http://salud.enfemenino.com/foro/all,28,"Hola por favor podrían decirme cuanto logran bajar de peso con orlistat symfona,gracias",evlee1,"Hola por favor podrían decirme cuanto logran bajar de peso con orlistat symfona,gracias",3 de septiembre de 2009 a las 23:52,"Karian
hola , mira
yo lo tomé por 3 meses
y baje como 11 kilos
y cuando los deje  de tomar
en vez de subir
baje 15 kilos mas
en total baje 26 kg te
lo recomiendo
100 veces",http://salud.enfemenino.com/foro/hola-por-favor-podrian-decirme-cuanto-logran-bajar-de-peso-con-orlistat-symfona-gracias-fd78454,Salud,ibpp,9 de mayo a las 4:42
http://salud.enfemenino.com/foro/all,132,Un secreto facil  para adelgazar de verdad,alemily,Un secreto facil  para adelgazar de verdad,9 de agosto de 2006 a las 21:36,"Hola
Susana, que tal, he leido tu email y me llama mucho la atencion lo de la crema para adelgazar, solo dime que tipo de crema se puede utilizar, dices que es espesa pero como cuales me recomiendas..tengo el mismo problema tuyo que tengo kilos de mas y mi abdomen no me adelgaza con nada por eso me urge que me contestes para comenzar a hacer esta crema...gracias y saludos.",http://salud.enfemenino.com/foro/un-secreto-facil-para-adelgazar-de-verdad-fd77129,Salud,lasusanita,9 de mayo a las 4:35
http://salud.enfemenino.com/foro/all,150,Quiero bajar de peso con metformina,inesita153,Quiero bajar de peso con metformina,5 de enero de 2009 a las :44,"Para bajar de peso
PARA BAJAR DE PESO LO MAS EFECTIVO Y SALUDABLE HACER EJERCICIO , NO DEBEN SER ESAS SECIONES , ESCLAVISANTES , CAMINA TRINTA MINUTOS DIARIOS O DIA POR MEDIO  Y LUEGO VAS AUMENTANDO , NO LO HAGAS SOLO SIEMPRE QUE TE ACOMPAÑE ALGUIEN ES MAS DIVERTIDO . TODOS LOS MEDICAMENTOS DEBEN SER FORMULADOS POR UN PROFECIONAL DE LA SALUD (MEDICO Y NO EL VENDEDOR DE LA DROGUERIA , ELLOS NO ESTAN CAPACITADOS PARA ESTO , SOLO PARA DISPENSAR Y VENDER LO QUE EL PROFESIONAL A FORMULADO ) SOY TECNICO PROFESIONAL DE SEVICIOS FARMASEUTICOS  EGRESADA DEL ""SENA "" Y SE PORQUE SE LOS DIGO",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-con-metformina-fd920831,Salud,sofy502,9 de mayo a las 4:44
http://salud.enfemenino.com/foro/all,150,Quiero bajar de peso con metformina,betyna81,Quiero bajar de peso con metformina,7 de junio de 2009 a las 16:36,"A mi me sirvio
Bueno o omo metformina desde hace casi 8 meses. La verdad es que si me ha audado a bajar de peso casi 20 kilos me tomo media pastilla antes de las comidas conjunamente con orlista o xenical que es su nombre comercial. La verdad es que el medico me dijo que administrada correctamente no debe producir ningun riesgo",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-con-metformina-fd920831,Salud,sofy502,9 de mayo a las 4:44
http://salud.enfemenino.com/foro/all,150,Quiero bajar de peso con metformina,betyna81,Quiero bajar de peso con metformina,7 de junio de 2009 a las 16:41,"No estoy de acuerdo
La verdad es que no estoy de acuerdo, yo hago ejercicio a diario 2 horas desde siempre y aun asi padeci de un sobrepeso de mas de 25 kilos debido a un desorden hormonal provocado por el dispositivo de planificar Mirena, ni con dieta lograba bajar de peso y constantemente aumentaba mas y mas, solo gracias a dos medicamentos he logrado regresar a mi peso normal, son la meformina  el xenical u orlistat, asi que creo que es muy apresurado decir que solo el ejercicio baja de peso, asi como o padeci de algo que no lo arreglaba el ejercicio tambien esta la gente que sufre de tiroides o de transtornos de ansiedad... valoro tu opinión pero evidentemente desconoces la relidad de la salud en el mundo, la gordura no solo la produce comer... ha muchos factores mas...",http://salud.enfemenino.com/foro/quiero-bajar-de-peso-con-metformina-fd920831,Salud,sofy502,9 de mayo a las 4:44
http://salud.enfemenino.com/foro/all,28,"Hola por favor podrían decirme cuanto logran bajar de peso con orlistat symfona,gracias",shioby,"Hola por favor podrían decirme cuanto logran bajar de peso con orlistat symfona,gracias",11 de diciembre de 2010 a las 22:34,"Qe hiciste
hiciste algo en especial?, ejercicios... dietas porfaa mido lo mismo que tu pero estoy en un peso mayor.
saludos!",http://salud.enfemenino.com/foro/hola-por-favor-podrian-decirme-cuanto-logran-bajar-de-peso-con-orlistat-symfona-gracias-fd78454,Salud,ibpp,9 de mayo a las 4:42
